"","TOPLD1DAY1","AISLE1DAY1","PSADAY1","EXHIBITIONDAY1","MAINDAY1","POSTERDAY1","PSBDAY1","WC1DAY1","PSCDAY1","ROOM1DAY1","PSDDAY1","ROOM2DAY1","CIDAY1","BOTLD1DAY1","SERVEDAY1","ROOM3DAY1","ROOM4DAY1","WC2DAY1","CIENTRY4DAY1","TOPLD2DAY1","CANTEENDAY1","AISLE2DAY1","WC3DAY1","ROOM6DAY1","ROOM5DAY1","ENTERTAINDAY1","BOTLD2DAY1","TOPLD1DAY2","AISLE1DAY2","PSADAY2","EXHIBITIONDAY2","MAINDAY2","POSTERDAY2","PSBDAY2","WC1DAY2","PSCDAY2","ROOM1DAY2","PSDDAY2","ROOM2DAY2","CIDAY2","BOTLD1DAY2","SERVEDAY2","ROOM3DAY2","ROOM4DAY2","WC2DAY2","TOPLD2DAY2","CANTEENDAY2","AISLE2DAY2","WC3DAY2","ROOM6DAY2","ROOM5DAY2","ENTERTAINDAY2","BOTLD2DAY2","TOPLD1DAY3","AISLE1DAY3","PSADAY3","EXHIBITIONDAY3","MAINDAY3","POSTERDAY3","PSBDAY3","WC1DAY3","PSCDAY3","ROOM1DAY3","ROOM2DAY3","CIDAY3","BOTLD1DAY3","SERVEDAY3","ROOM3DAY3","ROOM4DAY3","WC2DAY3","TOPLD2DAY3","AISLE2DAY3","WC3DAY3","ROOM6DAY3","ROOM5DAY3","ENTERTAINDAY3","BOTLD2DAY3"
"19335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,6506,734,0,979,3963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19338",0,3246,0,0,12045,106,0,0,0,0,0,0,0,221,9,0,0,476,0,0,570,722,0,0,0,6308,226,0,3157,0,490,9692,67,5481,57,0,639,0,0,0,87,0,0,0,141,0,501,1925,0,0,0,4931,96,0,1477,0,59,7570,11,0,0,0,264,0,0,81,0,0,0,29,0,215,0,0,0,371,76
"19339",0,1283,0,0,6476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,0,1458,9096,0,0,0,0,0,0,0,0,43,0,0,0,134,0,0,892,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,4401,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,816,0,365,0,369,0,84,0,0,0,20,8,41,0,0,0,0,0,0,0,0,0,0
"19343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3798,0,4714,0,646,0,73,0,690,4085,0,0,142,8,0,0,639,0,215,345,0,0,0,3595,137,0,1338,0,22,2500,470,4270,387,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
"19344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,2854,0,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,781,5012,0,0,0,0,20,0,14,0,0,166,0,0,0,0,0,0,0
"19345",0,341,0,0,4343,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,2541,0,0,10384,280,1271,807,0,896,0,0,0,106,8,0,0,0,0,1099,433,666,0,0,6602,104,0,811,2328,389,5456,47,0,0,0,0,0,39,35,0,0,0,0,0,186,408,0,0,1158,29
"19347",0,1080,0,1133,10980,0,0,0,0,0,0,0,19,63,15,0,0,0,0,0,0,143,0,0,0,0,56,0,1475,0,0,9767,340,0,269,0,0,0,0,49,123,0,0,0,251,0,1083,380,0,0,0,148,115,0,1568,2250,87,4686,79,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,1935,0,1983,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418,5693,0,0,710,0,109,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
"19351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475,0,1280,0,194,0,73,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19353",0,836,0,2078,0,945,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19354",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19356",0,918,0,1061,0,0,0,232,0,0,0,0,0,41,0,0,0,0,0,0,696,321,0,0,24847,101,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,946,0,0,0,0,0,40,33,0,0,0,0,0,57,0,0,8397,0,26
"19357",0,667,0,1001,3901,0,0,0,0,0,0,0,9,51,0,0,0,0,0,0,0,125,0,0,0,0,39,0,1764,0,3375,4977,10,0,150,0,0,0,0,0,170,0,639,0,0,0,23,303,0,0,0,78,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19360",0,1598,0,1413,0,8,0,207,0,0,0,0,44,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19362",0,843,0,926,6666,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,440,135,0,0,0,0,46,0,3018,0,0,9539,43,0,0,0,928,0,0,0,169,0,0,0,349,0,998,611,590,0,0,6398,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19363",0,2408,0,2758,4568,2669,0,110,0,0,0,0,0,77,8,645,0,316,0,0,571,173,0,0,0,412,71,0,5274,1269,6071,1067,571,5407,523,0,0,0,0,47,174,0,0,0,191,0,959,2196,145,0,0,6023,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19364",0,1788,0,0,12193,0,0,64,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3184,2755,0,9578,487,6487,469,0,0,0,0,223,186,0,0,0,0,0,795,539,142,0,0,5847,185,0,835,0,0,4520,370,0,93,0,0,0,31,39,7,0,0,0,0,65,0,0,0,1044,33
"19365",0,3488,0,0,11886,82,6301,143,0,261,0,0,0,174,0,0,0,264,0,0,1223,571,107,0,0,6259,164,0,1390,0,295,9360,8,0,0,0,0,0,0,42,99,25,456,0,0,0,704,267,0,0,0,0,77,0,1513,0,1183,6943,715,1374,62,0,0,0,0,33,0,0,0,0,0,130,101,0,0,0,25
"19366",0,2186,0,1061,12138,790,0,0,9294,0,0,0,0,32,23,104,0,565,0,0,491,340,763,0,0,2374,53,0,3065,0,3491,9740,82,4101,337,0,681,0,0,0,95,35,95,0,2635,0,426,276,0,0,0,3988,98,0,1080,0,1281,8292,15,0,0,0,0,0,36,0,0,0,0,738,0,0,0,0,0,0,0
"19367",0,1269,0,1865,0,0,0,0,0,0,0,0,98,33,28,0,0,274,0,0,0,548,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19370",0,2686,0,1328,0,0,0,0,0,0,0,0,138,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2782,0,890,9875,560,2128,62,0,796,0,0,50,76,0,0,0,0,0,843,1143,265,0,0,3102,90,0,1993,2302,0,5189,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2368,0,1498,6786,985,0,474,0,0,0,0,8,114,0,0,0,275,0,618,687,493,0,0,7433,119,0,1641,2279,0,4837,148,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19374",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,1255,0,37,6495,0,0,0,0,45,36,0,0,0,0,0,23,0,0,0,0,28
"19380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,0,0,0,132,6089,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
"19381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,3354,101,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19382",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,2807,0,0,325,0,138,0,0,0,0,14,47,0,0,0,0,0,0,111,0,0,0,1017,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2438,0,0,7247,678,0,0,0,0,9472,6126,0,0,0,0,0,0,67,3252,107,0,0,0,0,0,0,445,2922,0,5325,653,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0
"19387",0,2883,3197,529,11292,156,0,538,0,0,0,0,0,133,0,0,0,0,0,0,579,655,151,0,0,3299,130,0,2431,0,2940,8699,762,3152,276,0,0,0,0,0,197,17,0,0,365,0,603,1246,197,0,0,9470,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715,5565,0,0,559,3244,0,0,0,0,0,7,0,0,0,0,169,0,0,0,0,0,0,0,0,0,176,0,0,0,628,0,192,5303,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
"19390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,2615,1176,0,1223,0,0,3954,1125,0,0,13,42,0,0,0,0,0,0,102,0,0,0,872,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19394",0,2729,3044,1551,10460,584,5128,293,0,379,0,0,0,332,7,0,0,0,0,0,669,803,1348,0,0,4792,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19395",0,1817,0,0,0,133,2723,208,5844,0,0,0,0,51,0,0,0,0,0,0,0,106,0,0,0,66,45,0,1537,0,2429,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19396",0,469,0,500,1881,1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1911,0,1238,7488,630,0,254,0,810,6605,0,0,154,7,0,0,0,0,709,513,83,0,0,5328,177,0,877,2532,1379,5272,61,0,0,0,0,0,0,45,0,0,0,0,0,182,112,0,0,1187,27
"19399",0,1555,0,112,10653,0,0,0,0,0,0,0,29,104,10,192,0,447,0,0,0,239,0,0,0,112,103,0,2246,0,3916,9963,728,0,350,3752,822,0,0,0,136,0,504,0,0,0,678,474,318,0,0,4518,144,0,754,0,0,0,372,0,0,0,0,0,7,32,0,0,0,0,0,1214,0,0,0,0,31
"19400",0,2748,0,148,12324,648,0,238,0,243,5888,0,0,191,0,696,0,149,0,0,1329,582,0,0,0,6373,195,0,2826,2644,0,10186,126,5562,154,0,0,0,0,47,151,7,297,0,55,0,1403,621,136,0,0,6601,142,0,678,0,244,7791,0,0,0,0,0,0,39,41,15,0,0,113,0,185,0,0,0,1121,32
"19401",0,3170,3141,1122,11959,358,3011,866,3855,495,0,0,0,33,0,0,0,255,0,0,658,232,0,0,0,2454,45,0,553,0,1243,3762,455,0,0,0,0,0,0,0,66,9,0,0,189,0,66,164,0,0,0,0,52,0,1228,0,1080,4404,33,2111,0,0,0,0,0,33,0,0,0,0,0,58,0,0,0,2297,25
"19402",0,1311,0,0,11483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2464,0,554,9920,806,0,505,6787,1118,0,0,0,160,24,0,0,379,0,1357,590,785,0,0,2248,151,0,1113,56,0,5350,345,0,0,0,0,0,35,132,0,0,0,0,0,1142,0,0,0,1116,116
"19403",0,2116,0,0,10952,47,0,0,0,0,0,0,29,37,0,0,0,273,0,0,78,100,0,0,0,0,31,0,3017,0,671,9621,688,0,572,0,0,8837,0,0,106,0,0,0,142,0,0,451,0,0,0,5092,122,0,1046,2621,74,7279,48,0,0,0,0,0,0,0,6,0,0,203,0,0,0,0,0,0,0
"19405",0,2202,0,2499,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19406",0,1230,0,0,0,1402,0,0,0,0,3151,0,27,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19407",0,2650,0,0,6545,703,0,173,0,0,0,0,9,52,0,0,0,0,0,0,123,128,0,0,0,0,45,0,1502,0,4082,9880,0,0,0,0,0,0,0,363,32,15,0,0,812,0,990,133,0,0,0,0,39,0,662,0,0,2156,10,170,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"19409",0,830,0,3398,6964,0,0,0,0,0,0,0,14,53,0,463,0,61,0,0,434,118,0,0,0,0,40,0,756,0,786,9896,0,0,0,0,0,0,0,49,0,0,0,0,124,0,0,0,0,0,0,0,0,0,987,1939,0,4644,759,0,0,0,0,0,247,0,8,0,0,0,0,0,0,0,0,0,0
"19412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124,2907,0,0,93,0,41,0,0,0,0,22,50,0,0,0,0,0,0,221,0,0,0,1044,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19414",0,820,0,0,0,1252,8962,155,0,0,0,0,7,62,0,0,0,0,0,0,0,183,0,0,0,609,73,0,1329,0,0,0,337,0,0,0,0,0,0,23,33,0,0,0,0,0,0,137,72,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19415",0,1574,0,1332,11357,0,0,174,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3517,0,402,10599,145,2010,207,0,0,0,0,43,93,0,0,0,154,0,743,552,628,0,0,5646,99,0,1767,2048,498,5287,272,0,0,0,0,0,39,0,0,0,0,173,0,0,0,0,0,0,0
"19416",0,725,0,0,2927,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,2402,0,2541,10281,924,0,370,2282,0,0,0,0,98,0,0,0,0,0,469,425,0,0,0,5023,106,0,230,0,0,864,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
"19420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810,0,1851,7242,669,0,496,0,878,5528,0,10,92,0,0,0,231,0,766,2468,195,0,0,5219,110,0,947,2175,1499,5424,74,0,0,0,0,0,37,0,7,0,0,213,0,0,0,0,0,0,0
"19422",0,1592,0,470,6310,0,0,0,0,0,0,0,0,70,7,0,0,158,0,0,661,134,0,0,0,0,54,0,2078,0,826,8841,29,0,191,0,0,0,0,42,34,0,0,0,0,0,0,49,0,0,0,27,25,0,490,0,1238,2431,24,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
"19423",0,1871,0,465,11963,391,0,239,5959,0,0,0,0,95,8,0,0,0,0,0,0,421,699,0,0,6295,106,0,988,0,721,9830,0,0,0,0,0,0,0,0,33,0,517,0,184,0,1058,97,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19425",0,2219,0,3105,12461,620,0,0,0,694,6384,0,0,94,8,0,0,1120,0,0,1174,307,0,0,0,2427,118,0,1216,0,408,10055,0,0,0,0,0,0,0,44,37,0,0,0,0,0,0,423,0,0,0,0,31,0,1379,0,375,8657,269,0,0,0,29,0,35,0,0,0,0,558,0,0,0,0,0,0,0
"19426",0,2234,0,1606,0,220,0,62,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19427",0,1014,0,555,11163,0,0,0,0,0,0,0,33,109,0,394,0,582,0,0,62,1027,0,0,0,0,88,0,2546,0,3629,9302,2235,5279,347,0,505,0,0,48,33,7,0,0,174,0,601,1835,167,0,0,3108,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19431",0,2061,0,0,11928,7,0,0,0,0,0,0,33,45,9,438,0,92,0,0,0,114,0,0,0,72,49,0,972,0,695,9519,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,179,87,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,2872,110,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19438",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,394,0,145,0,0,2350,0,16,60,0,0,0,0,0,0,176,0,0,0,608,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,0,2733,0,20,0,0,0,0,0,0,20,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19442",0,956,0,0,9871,8,0,0,0,0,0,0,15,45,16,0,0,0,0,0,0,250,171,0,0,521,48,0,1780,0,0,9660,0,0,431,0,0,0,0,56,0,0,422,0,0,0,0,0,0,0,0,0,0,0,1019,2251,352,5421,292,0,567,0,0,0,34,33,0,0,0,0,0,52,0,0,0,0,26
"19443",0,2492,0,713,12467,120,0,238,0,586,9676,0,7,178,0,0,0,0,0,0,1068,487,117,0,0,4082,183,0,877,0,0,8267,0,0,0,0,0,0,0,0,0,0,141,0,141,0,0,0,0,0,0,0,0,0,931,0,43,4549,408,2229,0,0,0,0,23,39,0,0,0,70,0,72,0,0,0,0,32
"19444",0,1247,0,0,11782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2619,0,0,9636,268,7114,626,0,969,0,0,374,178,16,0,0,0,0,1131,674,866,0,0,5126,188,0,2303,0,0,5510,0,0,169,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"19445",0,1897,0,1269,10577,1267,0,228,0,630,5163,0,0,187,0,527,0,0,0,0,679,480,132,0,0,6995,149,0,3642,9226,2263,7291,120,0,0,0,0,0,0,0,92,0,0,0,248,0,893,393,0,0,0,5616,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19448",0,1384,2220,151,0,403,0,0,5565,0,0,0,20,51,0,0,0,0,0,0,0,99,0,0,0,2905,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069,1138,119,0,75,0,0,0,0,0,24,0,0,0,0,169,0,0,0,0,0,0,0
"19460",0,1777,0,155,0,745,8731,726,0,332,0,0,7,48,7,0,0,250,0,0,0,138,0,0,0,767,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19461",0,1027,3272,0,0,94,0,90,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303,0,2793,0,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,2998,0,0,0,0,0,0,0,0,21,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19469",0,2741,0,88,12576,311,0,538,5633,0,0,0,0,155,0,0,0,100,0,0,1068,516,87,0,0,6672,180,0,2600,0,0,7737,8,0,0,0,0,0,0,42,37,8,0,0,110,0,0,69,0,0,0,0,34,0,1066,0,0,919,15,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0
"19472",0,1472,0,0,10383,0,0,0,0,0,0,0,0,122,30,0,0,234,0,0,600,328,0,0,0,1371,112,0,1306,0,984,10101,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,0,1063,2445,0,5230,1462,0,0,0,0,0,41,0,7,0,0,0,0,0,0,0,0,0,0
"19473",0,1347,2394,324,0,931,2980,171,0,923,0,0,17,124,0,0,0,0,0,0,0,233,0,0,0,810,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446,0,0,0,53,5470,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
"19475",0,652,0,1516,4840,0,0,0,0,0,0,0,449,32,14,0,0,181,0,0,0,154,0,0,0,70,23,0,2700,17,1203,10324,202,8062,72,0,851,0,0,50,92,0,544,0,0,0,0,520,329,0,0,3655,106,0,1300,2289,0,4927,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19478",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5175,0,108,8537,397,0,703,6787,603,0,0,0,126,0,344,0,559,0,672,449,574,0,0,4715,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19479",0,548,0,0,12336,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,280,0,1393,0,0,72,0,559,0,0,9700,0,0,321,0,0,0,0,0,97,7,0,0,0,0,0,226,0,1484,0,0,72,0,480,0,0,10161,0,0,0,0,0,0,0,75,14,0,0,0,0,262,301,1637,0,0,65
"19482",0,854,0,0,6216,646,0,94,0,0,0,0,10,152,0,0,0,0,0,0,705,330,57,0,0,1133,98,0,3078,0,2475,9121,924,0,271,5067,0,0,0,0,245,0,0,0,0,0,0,1960,346,0,0,837,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19485",0,2257,0,0,12169,77,0,411,5188,297,0,0,0,168,11,0,0,354,0,0,864,514,85,0,0,8023,181,0,2479,0,404,9951,513,0,433,5242,761,0,0,0,215,20,0,0,0,0,855,670,76,0,0,7568,205,0,203,0,0,477,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"19487",0,823,0,0,0,32,0,476,0,38,0,0,12,39,0,0,0,0,0,0,699,230,83,0,20474,0,34,0,382,0,0,0,7,0,94,0,835,0,0,20,129,0,0,0,0,0,679,369,0,0,25001,0,122,0,645,0,0,0,39,0,0,0,0,0,0,44,0,0,0,0,0,57,0,0,8442,0,30
"19488",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2313,0,2255,10358,832,2717,0,0,0,0,0,41,152,23,0,0,73,0,1073,767,353,0,0,4802,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2087,0,0,4559,116,0,335,0,1145,5046,0,0,141,0,0,0,108,0,4792,438,486,0,0,3723,141,0,812,0,0,2350,931,2939,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
"19491",34,1849,0,0,10353,0,0,0,0,0,0,348,0,0,0,480,0,0,0,24,731,89,0,0,0,0,0,88,1887,0,0,11000,877,0,569,0,718,7522,6811,0,0,0,296,0,0,71,4079,165,0,0,0,0,0,7,793,2933,0,6487,30,0,0,0,0,1893,0,0,0,0,0,0,0,0,0,0,0,0,0
"19492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186,0,2601,2055,56,0,0,0,1586,0,0,0,134,0,0,0,0,0,0,2634,72,0,0,2969,133,0,1208,1109,0,1999,102,3866,0,0,0,0,46,0,0,0,0,69,0,0,0,0,0,0,0
