"","TOPLD1DAY1","AISLE1DAY1","PSADAY1","EXHIBITIONDAY1","MAINDAY1","POSTERDAY1","PSBDAY1","WC1DAY1","PSCDAY1","ROOM1DAY1","PSDDAY1","ROOM2DAY1","CIDAY1","BOTLD1DAY1","SERVEDAY1","ROOM3DAY1","ROOM4DAY1","WC2DAY1","CIENTRY4DAY1","TOPLD2DAY1","CANTEENDAY1","AISLE2DAY1","WC3DAY1","ROOM6DAY1","ROOM5DAY1","ENTERTAINDAY1","BOTLD2DAY1"
"14218",0,1915,0,361,6739,31,0,0,0,0,0,0,0,49,0,0,0,0,0,0,133,109,0,0,0,0,39
"16136",0,783,0,951,6988,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,720,128,0,0,0,0,57
"15352",0,3055,0,4950,6544,447,0,946,0,914,2423,0,0,85,0,0,0,188,0,0,753,303,0,0,0,6453,92
"19912",0,1642,0,0,5945,227,0,218,0,0,0,0,0,45,0,0,0,0,0,0,624,131,0,0,0,0,35
"10053",0,591,0,1145,7457,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13086",0,1818,0,0,6649,17,0,0,0,0,0,0,12,80,0,0,0,56,0,0,455,156,317,0,0,0,55
"15512",0,788,0,1024,6949,0,0,0,0,0,0,0,0,64,15,0,0,0,0,0,343,124,0,0,0,0,52
"16036",0,874,0,1391,5822,0,0,0,0,0,0,0,0,47,16,0,0,241,0,0,685,130,0,0,0,0,35
"15563",0,748,0,1623,6193,0,0,0,0,0,0,0,11,62,0,0,0,0,0,0,393,118,0,0,0,0,43
"17204",0,1118,0,2754,4179,7,0,128,0,0,0,0,0,39,21,0,0,0,0,0,587,121,0,0,0,0,34
"14520",0,774,0,1551,5086,0,0,0,0,0,0,0,0,41,0,0,0,190,0,0,669,151,0,0,0,0,31
"12919",0,945,0,879,0,1491,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19739",0,298,0,1476,0,22,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,1098,0,0,0,0,26
"18825",0,1558,0,708,0,1181,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15171",0,1406,0,1078,0,46,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13308",0,1046,0,2146,2184,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19247",0,478,0,0,2767,0,0,0,0,0,0,0,0,35,0,0,2176,0,0,0,450,103,0,0,0,0,27
"12530",0,1977,0,2383,0,739,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"10921",0,853,0,0,3732,59,0,0,0,0,0,0,0,35,0,91,0,0,0,0,0,133,0,0,0,0,23
"17448",0,956,0,0,3594,11,0,41,0,0,0,0,0,36,0,0,0,0,0,0,454,94,0,0,0,0,30
"18176",0,653,0,3861,0,0,0,0,0,0,0,0,9,43,0,0,0,0,0,0,636,162,0,0,0,0,34
"10567",0,1491,0,0,3107,14,0,0,0,0,0,0,7,35,0,0,0,163,0,0,405,112,0,0,0,0,26
"10861",0,503,0,0,4317,0,0,0,0,0,0,0,6,60,0,0,0,306,0,0,590,115,0,0,0,0,42
"13131",0,1035,0,0,3524,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,320,215,661,0,0,0,36
"10185",0,480,0,2321,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19416",0,725,0,0,2927,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0
"15558",0,603,0,0,3052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16789",0,567,0,0,4135,0,0,0,0,0,0,0,8,50,8,0,0,0,0,0,624,149,0,0,0,0,38
"11605",0,683,0,0,4015,0,0,0,0,0,0,0,7,69,0,0,0,0,0,0,444,197,0,0,0,0,56
"12426",0,12408,0,0,0,47,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,109,0,8380,0,0,29
"14859",0,176,0,0,0,0,0,0,0,0,0,0,1644,78,0,0,0,0,0,0,0,236,0,1651,0,0,70
"18185",0,791,11989,0,0,25,0,0,0,0,0,0,0,102,7,0,0,0,0,0,0,219,0,9534,0,0,105
"15387",0,95,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,92,0,1762,0,0,24
"18142",0,1651,0,644,0,67,0,447,0,220,8087,0,14,57,0,0,0,0,0,0,0,139,0,0,0,2038,41
"12641",0,525,0,1333,0,40,0,274,7758,412,3306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17455",0,949,7043,1182,0,72,4143,274,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19945",0,1624,0,0,0,1154,0,52,5838,311,2174,0,0,48,0,0,0,0,0,0,0,111,0,0,0,2021,40
"16076",0,2181,0,0,0,90,0,14,6215,592,2361,0,21,125,0,0,0,0,0,0,0,1560,0,0,0,118,104
"10736",0,735,6891,0,0,801,4003,293,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14380",0,1017,0,0,0,846,0,560,0,673,10285,0,26,70,0,0,0,0,0,0,0,132,0,0,0,124,58
"17048",0,1965,6085,437,0,141,0,0,0,694,0,0,22,118,0,0,0,0,0,0,0,260,0,0,0,137,95
"18015",0,1285,0,2952,0,35,0,426,0,0,5964,0,20,53,0,0,0,245,0,0,0,89,0,0,0,0,42
"12280",0,1670,0,3144,0,32,0,260,0,0,4647,0,0,37,109,0,0,0,0,0,0,76,0,0,0,2443,31
"18112",0,1789,0,0,0,100,0,325,8480,0,0,0,0,61,0,0,0,0,0,0,0,131,0,0,0,2725,52
"19257",0,843,0,2721,0,44,0,168,0,0,0,0,0,43,0,0,0,0,0,0,0,177,275,0,0,4663,37
"10431",0,1809,0,0,0,48,0,69,0,0,8796,0,0,54,0,0,0,0,0,0,0,225,61,0,0,1813,40
"17430",0,2073,5945,0,0,591,0,122,0,738,0,0,19,116,0,0,0,0,0,0,0,194,0,0,0,3625,108
"12148",0,3796,0,2767,0,861,0,94,0,0,2151,0,0,45,0,0,0,0,0,0,0,122,0,0,0,2715,39
"17315",0,961,0,0,0,824,0,407,0,0,9169,0,20,45,0,0,0,0,0,0,0,85,0,0,0,0,39
"10098",0,1693,10213,1017,0,78,0,0,0,0,0,0,29,0,0,0,0,187,0,0,0,0,0,0,0,0,0
"12931",0,1764,0,0,0,59,0,0,0,0,10224,0,0,59,7,0,0,0,0,0,0,175,0,0,0,696,57
"11000",0,1504,0,2631,0,109,0,454,6035,0,20,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
"18479",0,1850,1769,0,0,114,5394,0,0,502,0,0,0,43,0,0,0,109,0,0,0,127,0,0,0,2444,38
"14335",0,1513,0,0,0,489,0,594,0,0,9271,0,7,132,0,0,0,0,0,0,0,285,0,0,0,1098,118
"12708",0,932,0,0,0,90,0,664,0,0,8510,0,0,65,0,0,0,0,0,0,0,134,0,0,0,2734,54
"11345",0,1964,2645,0,0,141,0,272,0,406,0,0,0,115,0,73,0,0,0,0,0,293,0,0,0,2335,114
"11885",0,1718,0,1357,0,247,0,212,6349,0,3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13482",0,1707,0,1930,0,27,0,0,0,667,4281,0,20,134,50,0,0,0,0,0,0,246,0,0,0,2041,113
"13985",0,1811,17,455,0,52,2411,0,0,378,0,0,0,196,0,0,0,0,0,0,0,528,293,0,0,681,198
"17078",0,899,0,1457,0,2623,0,86,5536,0,0,0,18,51,0,0,0,0,0,0,0,143,0,0,0,2504,45
"11751",0,1428,1676,0,0,1162,2757,143,0,0,0,0,0,31,0,0,0,69,0,0,0,147,64,0,0,3056,23
"19566",0,1566,6540,0,0,100,4004,0,0,379,0,0,18,75,0,0,0,73,0,0,0,95,0,0,0,75,73
"11746",0,2096,3410,0,0,110,0,586,0,486,0,0,21,32,0,0,0,0,0,0,0,49,0,0,0,80,23
"17338",0,838,0,1968,0,30,0,0,7191,0,2806,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0
"17824",0,2066,6198,0,0,138,0,0,0,0,0,0,0,36,0,94,0,0,0,0,0,644,0,0,0,0,29
"19156",0,1200,0,3395,0,605,0,0,0,0,5502,0,19,51,0,0,0,0,0,0,0,264,202,0,0,1848,46
"14816",0,909,2874,0,0,758,3676,311,0,0,0,0,17,43,0,0,0,0,0,0,0,131,0,0,0,639,45
"13080",0,1928,0,8294,0,24,0,0,1851,349,0,0,0,33,62,0,0,0,0,0,0,158,0,0,0,0,25
"15285",0,1661,3359,0,0,114,3232,0,0,533,0,0,18,173,0,0,0,0,0,0,0,373,0,0,0,2351,145
"17513",0,498,0,0,0,546,0,0,2612,0,7761,0,8,110,0,0,0,0,0,0,0,409,0,0,0,764,105
"11050",0,370,0,1281,0,371,0,513,0,0,5219,0,0,32,0,0,0,384,0,0,0,175,174,0,0,4442,23
"19267",0,1227,0,2987,0,22,0,0,0,0,3676,0,0,32,0,0,0,0,0,0,0,178,0,0,0,4056,24
"19180",0,998,3407,585,0,70,6335,0,0,290,0,0,0,58,0,138,0,0,0,0,0,237,52,0,0,277,44
"18065",0,603,0,745,0,721,0,338,7176,673,2818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13705",0,3415,0,2295,0,86,0,0,4721,0,0,0,18,51,0,0,0,0,0,0,0,200,382,0,0,1488,43
"16952",0,1012,0,0,0,81,0,325,0,0,9601,0,0,62,0,0,0,0,0,0,0,133,0,0,0,1591,54
"18148",0,1024,0,0,0,566,0,313,7723,0,3087,0,0,41,0,0,0,0,0,0,0,164,66,0,0,0,25
"14844",0,1661,0,1070,0,349,0,305,2471,477,0,0,0,74,0,0,0,0,0,0,0,78,0,0,0,158,55
"14168",0,480,0,0,0,552,0,264,0,0,2796,0,19,63,0,0,0,0,0,0,0,136,0,0,0,1086,55
"15139",0,1310,0,0,0,92,0,0,7349,331,2350,0,0,126,0,0,0,0,0,0,0,229,0,0,0,172,91
"13372",0,846,0,0,0,626,0,0,7239,0,2769,0,19,65,0,0,0,0,0,0,0,151,0,0,0,861,56
"18788",0,235,0,0,0,518,0,0,0,0,2755,0,27,62,0,0,0,0,0,0,0,272,129,0,0,1829,52
"15649",0,1038,0,0,0,392,0,0,0,764,2712,0,0,36,0,0,0,0,0,0,0,152,321,0,0,0,31
"18540",0,1288,9705,678,0,981,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0
"17446",0,2178,6552,0,0,90,3090,0,0,545,0,0,21,0,0,0,0,206,0,0,0,0,0,0,0,0,0
"11440",0,1098,6460,0,0,145,3669,83,0,0,0,0,21,49,0,0,0,0,0,0,0,97,0,0,0,67,41
"19291",0,1270,2098,0,0,819,0,30,0,379,0,0,0,130,0,0,0,0,0,0,0,279,0,0,0,2344,101
"15655",0,1032,1883,0,0,429,0,156,8161,0,0,0,21,57,0,63,0,0,0,0,0,935,0,0,0,0,44
"12778",0,718,0,2648,0,533,0,85,4072,366,0,0,19,165,0,0,0,0,0,0,0,427,0,0,0,2584,169
"14233",0,1591,0,0,0,224,0,373,8576,286,0,0,0,90,0,0,0,0,0,0,0,289,118,0,0,1069,80
"16784",0,955,0,324,0,30,0,0,0,0,9236,0,0,41,8,0,0,257,0,0,0,1737,0,0,0,0,37
"19818",0,1016,9482,0,0,1008,0,213,0,506,0,0,8,33,0,0,0,0,0,0,0,132,0,0,0,118,53
"11779",0,1532,10072,0,0,111,0,500,0,0,0,0,0,65,0,128,0,0,0,0,0,139,0,0,0,78,61
"12331",0,2054,0,0,0,58,0,0,0,0,5272,0,0,104,0,0,0,0,0,0,0,418,0,0,0,3727,107
"13127",0,688,6539,0,0,90,3866,391,0,571,0,0,7,34,0,0,0,0,0,0,0,156,112,0,0,0,25
"18997",0,550,0,0,0,285,0,0,6753,0,0,0,0,56,0,0,0,0,0,0,0,271,214,0,0,1084,44
"12134",0,1961,0,0,0,115,0,235,6982,653,2670,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15261",0,1909,0,554,0,320,0,0,0,683,0,0,0,48,0,0,0,398,0,0,0,152,0,0,0,2045,52
"15117",0,1256,0,0,0,245,0,0,0,0,10069,0,0,56,0,0,0,0,0,0,0,181,0,0,0,632,67
"15350",0,1315,0,128,0,49,6594,0,0,340,0,0,19,75,0,0,0,0,0,0,0,171,0,0,0,80,90
"10578",0,733,0,0,0,613,0,0,0,0,10272,0,19,53,0,0,0,0,0,0,0,128,0,0,0,0,46
"10832",0,991,0,0,0,83,0,20,10357,0,0,0,0,43,0,0,0,0,0,0,0,82,0,0,0,0,38
"18763",0,1173,6364,120,0,50,0,0,0,570,0,0,8,0,108,0,0,0,0,0,0,0,0,0,0,0,0
"15783",0,589,0,0,0,431,0,0,0,0,2783,0,7,111,0,0,0,0,0,0,0,429,125,0,0,683,105
"18173",0,1254,0,0,0,794,0,309,8263,453,0,0,0,45,0,0,0,0,0,0,0,71,0,0,0,0,31
"15826",0,1820,0,1699,0,43,6301,165,0,267,0,0,0,89,0,0,0,0,0,0,0,271,0,0,0,1488,81
"13055",0,606,3311,0,0,65,4058,78,0,511,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10693",0,490,0,0,0,1064,0,426,0,0,9363,0,0,65,0,0,0,0,0,0,0,135,0,0,0,1017,53
"15507",0,721,6879,0,0,101,3511,296,0,288,0,0,25,42,0,0,0,0,0,0,0,223,0,0,0,0,42
"16274",0,1255,10195,0,0,675,0,478,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16215",0,315,0,0,0,1247,0,98,0,0,7938,0,0,75,0,0,0,0,0,0,0,192,56,0,0,2264,67
"19214",0,592,0,0,0,468,0,0,0,0,9608,0,0,51,7,0,0,0,0,0,0,223,0,0,0,0,45
"15860",0,561,0,0,0,65,0,127,9353,195,0,0,0,50,0,0,0,0,0,0,0,225,0,0,0,1740,41
"17959",0,1316,2974,0,0,105,5821,89,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0
"14541",0,606,0,0,0,159,8605,300,0,0,0,0,0,58,0,0,0,0,0,0,0,124,0,0,0,1698,46
"18009",0,3179,0,2730,0,704,0,286,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16594",0,1360,0,0,0,496,6502,151,0,0,0,0,26,54,0,0,0,0,0,0,0,114,0,0,0,158,44
"18878",0,892,0,0,0,1299,6974,0,0,0,0,0,0,38,7,0,0,107,0,0,0,61,0,0,0,0,30
"18944",0,1202,0,0,0,50,9706,0,0,220,0,0,16,43,0,0,0,0,0,0,0,98,0,0,0,55,59
"10537",0,1579,5840,0,0,96,3095,0,0,822,0,0,18,84,0,0,0,0,0,0,0,281,0,0,0,81,96
"12347",0,895,6078,0,0,77,3934,0,0,696,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18381",0,350,2682,0,0,621,3973,0,0,0,0,0,17,44,0,0,0,0,0,0,0,168,0,0,0,3116,59
"13125",0,640,0,0,0,302,0,225,0,712,10532,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18239",0,785,0,0,0,197,0,357,0,0,10933,0,0,34,0,0,0,0,0,0,0,125,0,0,0,0,27
"15410",0,752,0,0,0,164,0,89,0,669,3198,0,17,32,0,0,0,0,0,0,0,136,36,0,0,0,24
"14717",0,844,0,0,0,1003,0,139,8469,288,0,0,0,48,0,0,0,0,0,0,0,229,0,0,0,843,41
"15304",0,1536,0,0,0,107,0,169,0,0,9574,0,17,52,0,0,0,0,0,0,0,260,117,0,0,161,46
"15383",0,338,0,0,0,35,0,0,0,0,3059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12376",0,761,0,0,0,727,0,270,0,472,5954,0,14,135,0,0,0,0,0,0,0,290,0,0,0,2502,117
"13340",0,938,0,1944,0,307,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,278,0,0,0,2287,108
"13074",0,1472,0,0,0,60,0,250,0,0,7087,0,0,69,0,0,0,0,0,0,0,132,0,0,0,2804,55
"18819",0,576,0,0,0,129,0,77,0,0,10565,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18150",0,1296,2826,0,0,103,6717,94,0,0,0,0,0,39,0,0,0,0,0,0,0,120,0,0,0,664,40
"13728",0,1103,0,0,0,750,5712,565,0,675,0,0,14,44,0,103,0,0,0,0,0,136,0,0,0,1975,49
"13519",0,487,0,0,0,42,7302,238,0,0,0,0,13,50,0,0,0,0,0,0,0,209,0,0,0,428,43
"19629",0,1686,2841,460,0,68,6210,455,0,0,0,0,16,0,86,0,0,0,0,0,0,0,0,0,0,0,0
"17234",0,1175,5866,0,0,119,3637,630,0,0,0,0,21,33,0,0,0,0,0,0,0,140,335,0,0,0,35
"10636",0,1859,1820,0,0,106,4989,129,2280,712,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0
"19123",0,1325,0,0,0,33,0,212,0,634,9656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13736",0,882,0,0,0,99,0,170,0,0,3178,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14725",0,317,0,0,0,856,0,342,0,583,10007,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10092",0,1032,6967,0,0,59,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17067",0,683,0,0,0,760,0,316,0,0,8000,0,0,50,0,0,0,0,0,0,0,141,0,0,0,1164,46
"12922",0,627,0,0,0,13,0,88,5176,710,0,0,8,132,0,0,0,0,0,0,0,1283,0,0,0,2010,105
"15130",0,1084,0,0,0,899,0,257,8958,0,0,0,13,56,0,0,0,0,0,0,0,114,0,0,0,151,44
"18910",0,741,8827,0,0,1874,0,278,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16763",0,749,3216,0,0,452,6855,0,0,0,0,0,0,47,0,0,0,0,0,0,0,250,0,0,0,110,47
"13973",0,1424,1382,0,0,58,7672,26,0,205,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14671",0,770,0,0,0,49,0,375,2970,612,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16372",0,2440,0,1844,0,7,0,0,0,0,0,0,18,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"15634",0,1200,0,1323,0,185,0,218,0,0,0,0,111,32,7,0,0,0,0,0,0,1444,0,0,0,0,23
"16727",0,2234,0,1610,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,123,0,0,0,0,23
"13694",0,367,0,922,0,0,0,122,0,0,0,0,14,72,0,0,0,0,0,0,0,1085,97,0,0,0,62
"16841",0,587,0,2236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19930",0,439,0,1003,0,0,0,40,0,0,0,0,0,33,0,0,0,0,0,0,0,1197,0,0,0,0,24
"17570",0,1096,0,1638,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,151,158,0,0,0,24
"14447",0,1369,0,1598,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,129,0,0,0,0,24
"18686",32,878,0,0,10059,391,0,0,0,0,0,316,0,0,0,0,0,0,0,24,299,64,0,0,0,0,0
"13147",74,1776,0,0,10347,0,0,0,0,0,0,1904,0,0,0,413,0,0,0,63,780,155,141,0,0,0,0
"14403",32,2870,0,0,11882,352,3077,679,6769,583,0,6373,0,0,0,0,0,0,0,23,1056,102,107,0,0,0,0
"14100",0,315,0,0,1738,0,0,0,0,0,0,1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15241",0,905,0,295,12367,0,0,0,0,0,0,1702,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0
"10502",32,2066,0,2098,10901,124,0,244,0,0,0,10335,0,0,0,0,0,0,0,26,677,139,297,0,0,0,0
"15437",40,2572,0,0,12495,397,8561,279,0,400,0,7823,0,0,0,0,0,260,0,24,578,68,0,0,0,0,0
"18443",78,2480,2928,0,11945,36,0,108,0,1414,0,11872,0,0,0,0,0,269,0,64,1174,125,322,0,0,0,0
"19886",69,2057,0,0,12266,2123,0,364,2783,380,0,8073,0,0,0,0,0,414,0,61,688,1898,0,0,0,0,0
"11537",0,147,0,0,0,7,0,0,0,0,0,4703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11241",39,926,0,0,11356,9,0,0,0,0,0,674,0,0,0,0,0,0,0,25,448,77,0,0,0,0,0
"10594",73,1993,1223,0,11000,1426,2909,0,0,0,0,6093,0,0,0,0,0,0,0,63,640,147,174,0,0,0,0
"15282",71,1047,0,0,11143,0,0,244,0,0,0,0,0,0,0,464,0,0,0,63,375,137,0,0,0,0,0
"16410",80,2336,0,3066,12276,85,0,306,0,0,0,8549,0,0,0,0,0,0,0,63,4662,147,329,0,0,0,0
"13344",32,1209,0,0,972,7,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,49,0,0,0,0,0
"15279",39,1789,0,0,10348,95,0,0,0,0,0,84,0,0,0,0,0,404,0,24,519,66,0,0,0,0,0
"15234",32,2788,0,0,12662,49,6007,74,0,757,0,7327,0,0,0,0,0,0,0,25,1130,94,0,0,0,0,0
"16696",71,2034,0,0,12196,110,0,171,8619,0,0,6848,0,0,10,0,0,0,0,63,1389,129,462,0,0,0,0
"14399",33,3023,0,0,12040,107,2952,736,0,728,0,5873,0,0,0,0,0,497,0,26,1260,94,0,0,0,0,0
"13867",32,1817,0,0,12473,534,0,0,9003,0,0,7557,0,0,0,0,0,466,0,25,761,78,0,0,0,0,0
"11869",40,2063,0,0,12410,768,0,77,0,213,9664,2330,0,0,0,0,0,89,0,24,4452,83,0,0,0,0,0
"11160",39,974,0,0,11740,218,0,0,0,0,0,1177,0,0,0,0,0,0,0,23,0,139,0,0,0,0,0
"14424",32,2074,0,0,12467,1011,0,213,2872,724,0,5048,0,0,0,0,0,192,0,25,1263,79,0,0,0,0,0
"13348",33,3219,3404,0,11485,432,2645,395,0,1066,0,8277,0,0,0,0,0,386,0,24,990,80,261,0,0,0,0
"12024",33,2327,3315,0,12442,969,0,0,6558,670,0,5133,0,0,0,0,0,310,0,26,1035,66,0,0,0,0,0
"16298",78,1779,0,2889,10765,503,0,0,0,751,0,10553,0,0,0,440,0,0,0,63,745,172,466,0,0,0,0
"14680",32,3566,0,2265,12144,1027,0,393,0,589,0,11700,0,0,0,0,0,63,0,24,416,83,0,0,0,0,0
"13583",71,1949,3482,0,11633,787,2884,0,0,712,0,5453,0,0,0,0,0,116,0,62,773,153,432,0,0,0,0
"13587",33,2656,0,0,11868,536,0,93,3019,458,0,5917,0,0,10,0,0,450,0,27,787,91,58,0,0,0,0
"15902",79,2143,0,0,12413,98,0,86,8712,183,0,5834,0,0,0,0,0,0,0,64,1584,124,526,0,0,0,0
"11662",33,4935,0,1768,10028,622,0,183,0,550,0,10002,0,0,0,0,0,367,0,24,802,101,276,0,0,0,0
"16303",42,1992,0,375,12532,74,0,104,0,0,2775,7197,0,0,0,0,0,0,0,25,0,93,254,0,0,0,0
"18844",82,1766,0,0,12300,547,5571,0,0,683,0,2781,0,0,0,0,0,491,0,67,5992,140,840,0,0,0,0
"17393",39,2912,0,0,12130,89,0,353,2463,803,0,6710,0,0,0,0,0,0,0,25,1512,83,409,0,0,0,0
"12991",32,2686,0,0,11976,1085,2855,0,6477,0,0,6165,0,0,0,0,0,0,0,25,484,87,44,0,0,0,0
"15094",32,1836,0,714,12135,97,0,62,0,715,9562,722,0,0,0,0,0,0,0,25,931,65,0,0,0,0,0
"10565",74,4021,6998,0,11891,98,2799,293,0,436,0,3324,0,0,20,0,0,0,0,66,1309,150,904,0,0,0,0
"15663",32,1287,0,0,12458,0,0,0,0,0,0,603,0,0,0,0,0,95,0,25,0,67,0,0,0,0,0
"13205",42,1969,3448,0,12259,167,6455,622,0,763,0,6096,0,0,0,0,0,0,0,25,583,82,380,0,0,0,0
"10282",32,1365,0,0,10208,407,0,324,0,0,0,1046,0,0,0,0,0,0,0,23,616,67,0,0,0,0,0
"13954",32,2858,10050,0,12214,126,0,0,0,0,0,5341,0,0,16,0,0,304,0,25,856,78,0,0,0,0,0
"19690",80,2336,0,0,12761,72,0,0,9879,690,0,5268,0,0,0,0,0,0,0,63,0,163,397,0,0,0,0
"12555",0,828,0,0,12451,22,0,0,0,0,0,622,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0
"12906",40,1475,0,0,12141,679,0,250,9018,687,0,6174,0,0,0,0,0,0,0,24,1185,80,222,0,0,0,0
"15626",32,2310,6703,0,12605,139,2933,54,0,0,0,5647,0,0,0,0,0,0,0,24,812,93,386,0,0,0,0
"12693",70,1399,0,0,12699,470,0,82,9480,700,0,5371,0,0,0,0,0,0,0,61,1525,152,458,0,0,0,0
"18811",32,1971,0,0,12102,61,0,876,2977,0,8087,4692,0,0,0,0,0,0,0,25,944,86,0,0,0,0,0
"15891",32,2459,0,0,10832,145,0,410,6987,0,3060,6426,0,0,0,0,0,0,0,25,620,54,0,0,0,0,0
"17087",32,2248,0,0,10761,398,0,65,0,744,8041,8256,0,0,0,0,0,173,0,24,1080,93,55,0,0,0,0
"19644",71,2051,0,0,11776,346,0,0,4516,581,0,9908,0,0,0,0,0,227,0,62,1382,98,0,0,0,0,0
"11221",71,2822,0,0,11870,70,2536,448,0,157,0,6765,0,0,0,0,0,0,0,64,955,125,731,0,0,0,0
"14024",0,904,0,0,10966,0,0,0,0,0,0,2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14123",108,1598,0,0,12434,1048,0,0,9527,606,0,4656,0,0,0,0,0,0,0,98,930,201,639,0,0,0,0
"15050",0,1351,0,0,11701,0,0,0,0,0,0,114,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0
"10512",40,2599,0,0,10948,40,0,71,0,522,9367,6874,0,0,0,0,0,95,0,25,762,92,0,0,0,0,0
"16467",32,1944,0,0,10544,0,0,0,0,0,0,105,0,0,0,459,0,0,0,23,120,56,0,0,0,0,0
"10463",34,3557,0,2496,1910,64,0,98,8011,0,0,7875,0,0,7,587,0,165,0,25,0,81,363,0,0,0,0
"19202",71,2480,0,0,11648,9,0,0,0,1311,0,6219,0,0,0,0,0,0,0,64,4591,122,389,0,0,0,0
"14561",69,2716,0,0,11902,35,2872,0,5814,528,0,5995,0,0,6,0,0,534,0,61,51,127,308,0,0,0,0
"14338",32,2489,0,0,11750,577,3261,230,0,733,0,10379,0,0,0,0,0,201,0,25,1230,95,65,0,0,0,0
"12301",33,2745,0,0,10297,38,0,0,0,0,9434,5082,0,0,0,477,0,108,0,24,1016,108,233,0,0,0,0
"16271",32,1637,0,118,12427,114,5843,0,2873,780,0,5300,0,0,0,497,0,0,0,23,1500,62,0,0,0,0,0
"10245",117,2620,0,2493,9752,121,0,170,0,483,0,12821,0,0,0,0,0,0,0,101,700,188,1411,0,0,0,0
"17973",32,1530,0,142,10980,49,0,678,0,585,9652,6734,0,0,0,455,0,0,0,25,584,103,0,0,0,0,0
"17003",32,2634,0,0,10392,98,0,76,0,613,5590,9836,0,0,0,313,0,360,0,24,837,101,0,0,0,0,0
"13405",32,3080,0,0,11091,346,0,0,0,655,3198,10546,0,0,0,0,0,446,0,26,1133,90,0,0,0,0,0
"13003",0,1102,0,0,10299,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19334",32,761,0,287,10591,0,0,0,0,0,0,0,0,0,0,438,0,246,0,23,59,61,0,0,0,0,0
